fao_id;taxon_name;year;b_bmsy2
87;Xiphias gladius;1945;1,114839222
87;Xiphias gladius;1946;1,075384498
87;Xiphias gladius;1947;1,036854651
87;Xiphias gladius;1948;0,998733502
87;Xiphias gladius;1949;0,960153313
87;Xiphias gladius;1950;0,920762107
87;Xiphias gladius;1951;0,88148119
87;Xiphias gladius;1952;0,842488488
87;Xiphias gladius;1953;0,803612487
87;Xiphias gladius;1954;0,764776532
87;Xiphias gladius;1955;0,727493057
87;Xiphias gladius;1956;0,690419073
87;Xiphias gladius;1957;0,655118608
87;Xiphias gladius;1958;0,621259898
87;Xiphias gladius;1959;0,588320236
87;Xiphias gladius;1960;0,556931648
87;Xiphias gladius;1961;0,526534432
87;Xiphias gladius;1962;0,4982991
87;Xiphias gladius;1963;0,472012525
87;Xiphias gladius;1964;0,448885935
87;Xiphias gladius;1965;0,434521979
87;Xiphias gladius;1966;0,41439569
87;Xiphias gladius;1967;0,396915825
87;Xiphias gladius;1968;0,382667757
87;Xiphias gladius;1969;0,369800359
87;Xiphias gladius;1970;0,378307349
87;Xiphias gladius;1971;0,382455344
87;Xiphias gladius;1972;0,366039929
87;Xiphias gladius;1973;0,353610726
87;Xiphias gladius;1974;0,355914262
87;Xiphias gladius;1975;0,344577892
87;Xiphias gladius;1976;0,333456899
87;Xiphias gladius;1977;0,325752642
87;Xiphias gladius;1978;0,32362309
87;Xiphias gladius;1979;0,326702078
87;Xiphias gladius;1980;0,316964649
87;Xiphias gladius;1981;0,314387119
87;Xiphias gladius;1982;0,309259622
87;Xiphias gladius;1983;0,304236576
87;Xiphias gladius;1984;0,305854535
87;Xiphias gladius;1985;0,309067076
87;Xiphias gladius;1986;0,310261577
87;Xiphias gladius;1987;0,315240667
87;Xiphias gladius;1988;0,327575382
87;Xiphias gladius;1989;0,348132691
87;Xiphias gladius;1990;0,370502919
87;Xiphias gladius;1991;0,389934452
87;Xiphias gladius;1992;0,425624163
87;Xiphias gladius;1993;0,455733603
87;Xiphias gladius;1994;0,469624469
87;Xiphias gladius;1995;0,475273999
87;Xiphias gladius;1996;0,475003578
87;Xiphias gladius;1997;0,483622141
87;Xiphias gladius;1998;0,503780867
87;Xiphias gladius;1999;0,525979447
87;Xiphias gladius;2000;0,532273314
87;Xiphias gladius;2001;0,545918171
87;Xiphias gladius;2002;0,587502012
87;Xiphias gladius;2003;0,635085131
87;Xiphias gladius;2004;0,675980479
87;Xiphias gladius;2005;0,703453375
87;Xiphias gladius;2006;0,719860003
87;Xiphias gladius;2007;0,75341711
87;Xiphias gladius;2008;0,777492489
87;Xiphias gladius;2009;0,818876366
87;Xiphias gladius;2010;0,875161854
87;Xiphias gladius;2011;0,94300697
87;Xiphias gladius;2012;1,02222422
87;Xiphias gladius;2013;1,071991474
